price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yrs_old,renovated,basement,distance_from_city,SD_Auburn,SD_Bellevue,SD_Enumclaw,SD_FederalWay,SD_Highline,SD_Issaquah,SD_Kent,SD_LakeWashington,SD_MercerIsland,SD_Northshore,SD_Renton,SD_Riverview,SD_Seattle,SD_Shoreline,SD_SnoqualmieValley,SD_Tahoma,SD_Tukwila,SD_VashonIsland
369000.0,4,2.75,2.0,0.0,0.0,3,8,9,0,0,18.387862041096017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
653000.0,3,3.0,3.0,0.0,2.0,3,10,21,0,0,5.718742338457723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220650.0,2,1.75,1.0,0.0,0.0,3,7,35,0,0,23.465648084086414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300000.0,5,3.0,1.0,0.0,0.0,3,8,7,0,1,7.7120708961984334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
970000.0,4,3.5,2.0,0.0,2.0,3,10,13,0,0,10.303642249601108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,4,2.5,2.0,0.0,0.0,3,7,10,0,0,12.844927076979952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672500.0,3,2.5,2.0,0.0,0.0,3,9,15,0,0,8.287202398308663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268000.0,4,1.5,1.5,0.0,0.0,4,5,62,0,0,8.579713411102357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440000.0,4,1.5,1.5,0.0,0.0,3,8,85,0,0,4.820556111023286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
590000.0,4,2.5,2.0,0.0,0.0,3,9,28,0,1,8.147276823392966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359000.0,4,2.25,1.0,0.0,0.0,4,7,53,0,1,20.202107630374638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266500.0,4,1.75,1.0,0.0,0.0,4,7,36,0,1,20.960305069282434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635000.0,4,2.5,2.0,0.0,0.0,3,8,0,0,0,6.881281212051817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559000.0,3,2.5,2.0,0.0,0.0,3,9,13,0,0,20.20859870825581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895000.0,4,2.5,2.0,0.0,0.0,3,10,25,0,0,8.723705927321808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625000.0,2,1.5,1.0,0.0,0.0,3,7,54,1,0,9.725476864836144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650000.0,4,2.25,1.0,0.0,0.0,4,7,58,0,1,3.5597726666802934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312500.0,4,1.75,1.0,0.0,0.0,3,7,58,0,1,9.35043990437833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225000.0,3,1.0,1.0,0.0,0.0,3,6,70,0,1,9.14846143340742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
425000.0,4,1.75,1.0,0.0,0.0,3,7,46,0,1,4.594340119059032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329999.0,3,2.75,1.0,0.0,0.0,4,7,27,0,1,25.954327548748598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572000.0,5,2.25,2.0,0.0,0.0,3,8,41,0,0,5.148190204744603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386500.0,4,2.5,2.0,0.0,0.0,3,8,13,0,0,16.808045656684566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452000.0,2,1.0,1.0,0.0,0.0,3,6,111,0,0,4.755139276617955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
278000.0,4,2.0,1.0,0.0,0.0,3,7,71,0,0,1.6422394902129689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474900.0,3,2.25,1.0,0.0,0.0,4,8,38,0,0,11.55973685147216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450000.0,2,1.75,1.0,0.0,0.0,3,8,69,0,1,4.60592192210962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
611000.0,2,1.0,1.0,0.0,0.0,3,7,114,0,1,4.7073268544740445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214100.0,2,2.5,2.0,0.0,0.0,3,7,10,1,0,17.91827582116284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317000.0,3,2.5,2.0,0.0,0.0,3,8,2,0,0,19.283145577591206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000000.0,4,3.5,2.0,0.0,1.0,4,9,36,1,1,6.9639713933336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000000.0,5,2.75,2.0,0.0,1.0,4,7,69,0,0,4.612936902819863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525000.0,4,2.5,2.0,0.0,0.0,3,8,10,0,0,9.209739031156833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436000.0,3,2.25,2.0,0.0,0.0,3,8,31,1,0,7.909349805475287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450000.0,3,1.75,1.0,0.0,0.0,3,8,31,0,0,7.549604797960782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588500.0,3,1.75,1.0,0.0,0.0,3,8,34,0,1,7.394737319791383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,4,1.75,1.0,0.0,0.0,3,7,62,0,0,9.382852943895868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482000.0,4,2.5,1.5,0.0,0.0,3,8,14,0,1,20.353679294477175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749000.0,3,2.5,2.0,0.0,0.0,3,8,49,1,0,3.904858089388576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330000.0,3,1.5,1.0,0.0,0.0,4,8,47,0,0,11.321543179103456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568000.0,3,2.5,3.0,0.0,0.0,3,8,6,1,0,2.7401511247541257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239000.0,3,1.75,1.0,0.0,0.0,4,7,57,0,0,30.08323308201063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528000.0,3,2.5,2.0,0.0,0.0,3,8,12,0,0,10.993466274614127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385000.0,4,3.0,1.0,0.0,0.0,3,7,20,0,1,4.685568270748176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
825000.0,4,3.25,2.0,0.0,2.0,4,10,35,0,1,8.923335876556662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815000.0,5,3.25,2.0,0.0,1.0,3,9,12,0,1,6.693412083611377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625000.0,4,2.5,2.0,0.0,0.0,3,9,19,0,1,10.291564206315122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690000.0,3,1.75,1.0,0.0,3.0,3,8,59,1,1,6.35148543540519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210000.0,3,1.0,1.0,0.0,0.0,3,7,58,1,1,5.9939073500657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
599000.0,4,1.0,1.5,0.0,0.0,3,7,91,0,0,3.994058231824696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
860000.0,3,1.75,1.0,0.0,0.0,3,8,64,1,1,3.5340295451323502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147200.0,3,1.0,1.0,0.0,0.0,4,6,61,0,0,13.01657814631077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476900.0,3,1.0,1.5,0.0,0.0,4,6,105,0,1,4.00512149587867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
450000.0,4,2.5,1.0,0.0,0.0,4,8,36,1,1,13.79045236364682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570000.0,4,2.5,2.0,0.0,0.0,3,8,16,0,0,13.650015507374576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
567500.0,3,1.0,1.5,0.0,0.0,4,7,104,1,0,4.8724280035116765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
790000.0,5,3.25,2.0,0.0,2.0,3,9,38,0,1,4.56346932364041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875000.0,3,1.5,1.0,0.0,0.0,4,7,62,0,0,1.9078758485482534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490000.0,3,2.0,2.0,0.0,0.0,3,9,34,0,1,9.09950760514606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335000.0,3,1.75,1.0,0.0,0.0,4,7,36,0,1,7.508002376924716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550000.0,3,1.75,1.0,0.0,0.0,4,8,53,1,0,4.862331525426529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385000.0,3,1.75,1.0,0.0,0.0,4,7,33,0,1,8.115602752020896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395000.0,3,1.75,1.0,0.0,0.0,3,7,38,0,1,8.252581496949576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650000.0,2,1.0,1.0,0.0,0.0,5,8,86,0,0,3.007101406077093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637000.0,4,2.75,2.0,0.0,0.0,3,9,8,0,0,8.478815511472133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692500.0,3,2.25,1.0,0.0,0.0,3,9,51,1,1,9.013309101860516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322400.0,3,1.75,1.0,0.0,0.0,4,8,50,1,0,11.126287357796372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233500.0,3,1.5,1.0,0.0,0.0,4,6,57,0,0,22.477568744386243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000.0,3,2.0,1.0,0.0,0.0,3,7,30,0,1,7.995137334021074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547000.0,5,2.5,1.5,0.0,0.0,5,7,98,0,1,5.4268833783755515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
519000.0,5,2.25,1.0,0.0,1.0,3,8,64,1,1,11.113656471884115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365000.0,3,1.0,1.0,0.0,0.0,4,7,59,0,1,5.405459145858934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699000.0,5,2.75,2.0,0.0,0.0,4,8,37,0,0,11.296594679130958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525000.0,3,1.75,1.0,0.0,0.0,4,8,46,0,0,4.977468765796611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,4,3.0,2.0,0.0,0.0,3,9,24,0,1,13.462612404891292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325000.0,3,1.0,1.0,0.0,0.0,3,7,48,1,0,7.274840346548632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279000.0,2,1.0,1.0,0.0,0.0,5,6,72,0,0,6.668416897664058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
805000.0,4,1.75,2.0,0.0,0.0,5,7,104,0,1,4.840897126747758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
419950.0,3,3.0,1.5,0.0,0.0,3,7,66,1,1,7.907040509574828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
425000.0,2,1.0,1.0,0.0,0.0,3,6,88,0,0,6.073168677279296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
446000.0,4,1.75,2.0,0.0,0.0,5,7,65,0,0,7.606032712705253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
455000.0,5,2.0,1.0,0.0,0.0,3,7,52,0,1,7.37166017514663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226550.0,3,1.0,1.0,0.0,0.0,3,6,71,0,0,6.081192494739964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
764000.0,3,2.0,1.5,0.0,0.0,5,8,110,0,0,4.92890652773523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439950.0,3,2.25,2.0,0.0,0.0,4,8,37,0,0,15.984035833435975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453000.0,4,2.0,1.0,0.0,0.0,3,8,62,0,0,5.421610885193238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219950.0,3,1.0,1.0,0.0,0.0,3,7,44,1,0,22.60872329141316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702500.0,3,1.5,2.0,0.0,0.0,5,7,88,0,1,5.745150361326004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285000.0,3,1.5,1.0,0.0,0.0,4,8,58,0,0,18.958886396992554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798750.0,2,2.25,3.0,0.0,0.0,3,8,10,0,1,3.6524924552437037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
320000.0,2,1.0,1.0,0.0,2.0,3,7,66,1,0,3.388600786842655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425000.0,3,1.75,1.5,0.0,0.0,3,8,29,1,0,9.635175521193975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540000.0,4,2.5,2.0,0.0,0.0,3,9,10,0,0,8.648971023191475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576000.0,3,1.75,1.0,0.0,0.0,4,7,64,0,0,2.4117156903152064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525000.0,3,1.75,1.0,0.0,0.0,3,7,38,0,1,6.589417127494505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324950.0,4,2.5,2.0,0.0,0.0,3,7,16,0,0,14.636667347971034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000.0,3,2.5,2.0,0.0,0.0,3,9,33,1,1,10.65235384337195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464000.0,3,2.5,1.0,0.0,0.0,4,8,13,0,1,6.388313682565368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266000.0,4,2.25,2.0,0.0,0.0,4,8,33,0,0,21.518093517883706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775000.0,3,2.5,2.0,0.0,0.0,3,10,16,1,0,9.744910385554254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415000.0,3,1.75,1.0,0.0,0.0,3,7,62,1,0,5.372594254737887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550000.0,4,2.75,2.0,0.0,3.0,3,9,11,1,0,11.976958062402971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,3,2.25,2.0,0.0,0.0,3,7,25,1,0,30.86127102373815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,3,2.0,1.0,0.0,0.0,3,7,27,1,0,15.326605126273698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459000.0,3,1.75,1.0,0.0,0.0,3,7,38,0,1,7.471614924675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195000.0,3,1.0,1.0,0.0,0.0,4,7,45,0,0,20.130943316003123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235000.0,3,1.5,1.0,0.0,0.0,4,7,55,0,1,20.99490054233198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711800.0,4,2.25,1.0,0.0,0.0,4,8,49,0,0,3.64434048910602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440000.0,3,2.5,3.0,0.0,0.0,3,7,8,0,0,4.439050550471604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
515000.0,2,1.0,1.0,0.0,0.0,4,7,99,1,0,3.58572441254718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
560000.0,3,1.75,1.5,0.0,0.0,4,8,50,0,0,5.153963968815816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,3,1.75,1.0,0.0,0.0,3,7,29,0,1,19.677148546917415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000.0,2,1.0,1.5,0.0,0.0,3,6,102,0,1,2.531587629511957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
764000.0,4,2.5,2.0,0.0,0.0,3,9,17,0,0,8.299381140206545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337000.0,4,2.0,1.0,0.0,0.0,3,8,13,0,0,13.758392459588176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249000.0,4,1.0,1.0,0.0,0.0,3,6,95,0,1,5.580427336610097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350000.0,3,3.0,1.0,0.0,0.0,3,8,36,0,1,14.248782780077752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269950.0,3,2.25,1.0,0.0,0.0,4,7,22,0,1,20.05467186970607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
735000.0,3,1.75,1.0,0.0,0.0,3,7,37,1,0,9.188172563055643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475000.0,4,2.25,2.0,0.0,0.0,4,8,40,0,0,8.18003864495257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339000.0,3,2.0,1.5,0.0,0.0,3,9,26,0,0,21.074936719325173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
